15,7,1459.30,420.24,135.75,381.39,1,-1,-1,-1
16,2,587.61,444.11,84.75,265.04,1,-1,-1,-1
16,4,455.20,448.87,109.26,277.60,1,-1,-1,-1
16,7,1472.81,415.67,142.04,392.91,1,-1,-1,-1
16,8,1556.62,423.95,151.24,368.36,1,-1,-1,-1
17,2,587.30,442.90,85.15,266.15,1,-1,-1,-1
17,4,456.53,451.37,108.64,275.54,1,-1,-1,-1
17,7,1481.71,411.72,147.80,400.86,1,-1,-1,-1
17,8,1565.62,425.71,153.04,368.46,1,-1,-1,-1
18,2,588.24,442.34,85.56,266.56,1,-1,-1,-1
18,4,457.28,452.37,108.15,274.50,1,-1,-1,-1
18,7,1487.54,410.50,149.86,397.26,1,-1,-1,-1
18,8,1570.36,426.41,154.37,367.30,1,-1,-1,-1
19,2,590.07,440.34,87.01,269.17,1,-1,-1,-1
19,4,457.94,453.05,107.82,275.07,1,-1,-1,-1
19,7,1494.12,411.71,154.28,397.10,1,-1,-1,-1
19,8,1575.04,428.31,157.78,370.75,1,-1,-1,-1
20,2,591.86,440.46,87.79,268.88,1,-1,-1,-1
20,4,459.94,453.66,107.34,275.75,1,-1,-1,-1
20,7,1501.54,412.11,160.43,397.80,1,-1,-1,-1
20,8,1581.75,429.67,158.18,371.69,1,-1,-1,-1
21,2,593.49,440.35,89.04,269.47,1,-1,-1,-1
21,4,461.85,451.80,107.58,278.55,1,-1,-1,-1
21,7,1503.09,411.75,168.87,404.14,1,-1,-1,-1
22,2,593.84,440.28,90.36,270.55,1,-1,-1,-1
22,4,464.68,452.64,106.00,277.23,1,-1,-1,-1
22,7,1502.22,412.17,176.27,409.84,1,-1,-1,-1
23,2,593.85,439.64,91.78,271.81,1,-1,-1,-1
23,4,467.14,452.37,104.99,277.00,1,-1,-1,-1
23,7,1498.69,411.92,175.94,399.22,1,-1,-1,-1
24,2,594.38,439.23,92.78,272.20,1,-1,-1,-1
24,4,469.86,454.15,103.93,276.05,1,-1,-1,-1
24,7,1500.73,410.63,185.16,411.04,1,-1,-1,-1
25,2,594.85,439.40,93.69,272.79,1,-1,-1,-1
25,4,470.92,454.79,103.56,277.67,1,-1,-1,-1
25,7,1503.78,408.17,191.84,419.10,1,-1,-1,-1
26,2,595.09,440.02,94.08,272.11,1,-1,-1,-1
26,4,472.66,454.75,103.35,279.53,1,-1,-1,-1
26,7,1507.24,403.38,196.20,425.85,1,-1,-1,-1
27,2,595.12,440.39,94.71,273.06,1,-1,-1,-1
27,4,473.73,455.23,103.48,279.89,1,-1,-1,-1
27,7,1515.51,402.62,196.87,427.53,1,-1,-1,-1
28,2,596.77,443.21,94.29,271.55,1,-1,-1,-1
28,7,1527.09,401.08,196.95,430.48,1,-1,-1,-1
29,2,598.46,444.55,94.04,270.77,1,-1,-1,-1
29,7,1542.24,395.36,197.39,437.39,1,-1,-1,-1
30,2,600.63,444.76,93.78,270.45,1,-1,-1,-1
30,7,1558.59,395.84,194.47,438.31,1,-1,-1,-1
31,2,601.93,444.36,93.96,270.65,1,-1,-1,-1
31,7,1566.59,394.44,195.99,441.73,1,-1,-1,-1
31,9,1697.18,415.44,158.12,392.74,1,-1,-1,-1
32,2,603.05,444.02,93.88,270.81,1,-1,-1,-1
32,9,1710.71,413.12,162.16,397.20,1,-1,-1,-1
33,2,604.55,444.41,93.48,270.42,1,-1,-1,-1
33,9,1720.69,410.01,166.92,402.63,1,-1,-1,-1
34,2,605.30,444.39,93.19,270.73,1,-1,-1,-1
34,9,1731.23,408.49,168.56,406.59,1,-1,-1,-1
35,2,605.89,444.28,92.73,270.77,1,-1,-1,-1
36,2,606.56,444.21,92.17,270.50,1,-1,-1,-1
37,2,607.76,443.23,91.92,271.18,1,-1,-1,-1
38,2,608.33,443.38,91.56,271.38,1,-1,-1,-1
39,2,609.24,443.60,91.12,271.12,1,-1,-1,-1
40,2,609.36,443.12,91.03,271.87,1,-1,-1,-1
41,2,610.32,443.80,90.38,270.97,1,-1,-1,-1
42,2,611.06,444.71,89.71,269.59,1,-1,-1,-1
43,2,612.06,446.07,89.00,267.87,1,-1,-1,-1
43,16,489.80,450.68,97.21,303.96,1,-1,-1,-1
44,2,613.14,446.90,88.57,266.38,1,-1,-1,-1
44,16,489.11,450.77,97.74,305.44,1,-1,-1,-1
44,17,1656.71,392.56,267.39,487.00,1,-1,-1,-1
45,2,613.17,444.60,89.40,268.50,1,-1,-1,-1
45,16,488.89,450.62,98.05,306.12,1,-1,-1,-1
45,17,1667.73,391.30,267.98,491.73,1,-1,-1,-1
46,2,613.68,443.57,90.07,269.69,1,-1,-1,-1
46,16,487.29,448.33,99.99,312.02,1,-1,-1,-1
46,17,1680.14,387.37,265.85,493.27,1,-1,-1,-1
47,2,613.78,442.58,90.83,270.89,1,-1,-1,-1
47,16,485.61,446.24,101.04,315.11,1,-1,-1,-1
47,17,1696.34,385.24,262.43,495.36,1,-1,-1,-1
48,2,614.41,442.29,91.21,270.72,1,-1,-1,-1
48,16,485.81,445.68,100.98,314.89,1,-1,-1,-1
48,17,1716.64,382.15,252.43,488.43,1,-1,-1,-1
49,2,614.87,443.15,91.23,269.91,1,-1,-1,-1
49,16,486.79,445.23,100.71,314.41,1,-1,-1,-1
49,17,1730.94,381.99,242.39,482.88,1,-1,-1,-1
50,2,616.12,443.36,91.72,270.48,1,-1,-1,-1
50,16,487.54,445.08,100.62,314.34,1,-1,-1,-1
50,17,1739.52,383.07,239.40,494.26,1,-1,-1,-1
51,2,617.20,443.77,91.97,270.35,1,-1,-1,-1
51,16,487.27,444.58,100.75,314.76,1,-1,-1,-1
51,17,1750.31,382.03,233.12,501.88,1,-1,-1,-1
52,2,617.21,443.62,92.23,270.20,1,-1,-1,-1
52,16,487.54,443.37,101.02,315.49,1,-1,-1,-1
52,17,1759.34,380.79,234.37,504.57,1,-1,-1,-1
53,2,618.06,446.03,91.44,267.72,1,-1,-1,-1
53,16,487.86,443.17,100.95,314.86,1,-1,-1,-1
54,2,618.80,444.10,92.00,270.24,1,-1,-1,-1
54,16,488.29,442.45,101.45,315.94,1,-1,-1,-1
55,2,620.09,444.50,91.64,270.40,1,-1,-1,-1
55,16,487.75,440.24,102.25,317.81,1,-1,-1,-1
56,2,620.71,445.53,90.98,269.99,1,-1,-1,-1
56,16,487.95,438.93,102.62,319.29,1,-1,-1,-1
57,2,621.38,446.20,90.57,270.76,1,-1,-1,-1
57,16,488.42,439.51,102.66,319.42,1,-1,-1,-1
58,2,622.21,445.93,90.55,272.45,1,-1,-1,-1
58,16,488.41,438.82,102.99,320.43,1,-1,-1,-1
59,2,622.86,444.57,91.02,275.19,1,-1,-1,-1
60,2,622.80,446.57,90.20,274.58,1,-1,-1,-1
61,2,622.61,444.76,90.70,277.76,1,-1,-1,-1
61,20,496.04,444.02,104.81,317.61,1,-1,-1,-1
62,2,622.54,444.12,90.68,278.74,1,-1,-1,-1
62,20,498.93,444.56,106.24,318.97,1,-1,-1,-1
63,2,621.82,445.83,90.09,278.18,1,-1,-1,-1
63,20,501.70,444.94,106.92,317.77,1,-1,-1,-1
64,2,621.50,447.60,89.33,276.67,1,-1,-1,-1
64,20,503.24,447.19,107.67,315.60,1,-1,-1,-1
65,2,620.70,447.82,89.35,277.64,1,-1,-1,-1
65,20,504.25,449.56,108.66,314.20,1,-1,-1,-1
66,2,620.06,445.53,90.03,280.49,1,-1,-1,-1
66,20,506.29,451.18,110.44,314.18,1,-1,-1,-1
67,2,619.90,445.73,89.88,280.27,1,-1,-1,-1
67,20,510.62,452.83,111.50,313.48,1,-1,-1,-1
68,2,618.47,445.63,90.40,280.69,1,-1,-1,-1
68,20,512.48,452.52,113.49,314.79,1,-1,-1,-1
69,2,617.64,445.09,91.18,281.51,1,-1,-1,-1
69,20,512.50,450.83,114.87,316.21,1,-1,-1,-1
70,2,616.48,444.89,91.93,281.90,1,-1,-1,-1
70,20,513.14,451.27,114.88,314.97,1,-1,-1,-1
71,2,614.67,444.17,93.10,284.25,1,-1,-1,-1
71,20,514.02,449.59,116.03,316.84,1,-1,-1,-1
72,2,613.32,442.51,94.28,287.04,1,-1,-1,-1
72,20,514.08,447.79,117.49,319.45,1,-1,-1,-1
73,2,613.27,441.35,94.75,288.55,1,-1,-1,-1
73,20,516.44,446.40,118.56,321.67,1,-1,-1,-1
74,2,613.33,439.56,95.45,291.19,1,-1,-1,-1
74,20,519.49,444.95,119.89,324.40,1,-1,-1,-1
75,2,613.35,438.63,95.27,292.13,1,-1,-1,-1
75,20,522.74,444.30,120.04,325.00,1,-1,-1,-1
76,2,614.99,437.84,94.83,293.17,1,-1,-1,-1
76,20,524.46,444.77,120.25,325.60,1,-1,-1,-1
77,2,617.48,437.24,93.90,293.18,1,-1,-1,-1
77,20,526.31,444.93,120.32,326.35,1,-1,-1,-1
78,2,618.43,436.50,93.23,293.88,1,-1,-1,-1
78,20,527.15,443.33,120.58,328.23,1,-1,-1,-1
79,2,619.40,436.34,92.63,294.56,1,-1,-1,-1
79,20,529.02,441.55,120.77,330.64,1,-1,-1,-1
80,2,620.38,437.16,91.31,292.69,1,-1,-1,-1
80,20,529.91,442.15,120.53,331.08,1,-1,-1,-1
80,21,715.28,462.43,81.20,217.51,1,-1,-1,-1
81,2,621.15,437.65,90.53,291.94,1,-1,-1,-1
81,20,530.41,442.28,121.64,335.13,1,-1,-1,-1
81,21,717.25,461.74,82.15,218.71,1,-1,-1,-1
82,2,621.52,438.65,90.00,291.59,1,-1,-1,-1
82,20,533.38,441.36,122.15,337.75,1,-1,-1,-1
82,21,719.33,462.28,82.58,217.80,1,-1,-1,-1
83,2,622.63,439.19,89.69,291.07,1,-1,-1,-1
83,20,535.08,439.96,122.90,340.33,1,-1,-1,-1
83,21,720.50,462.16,83.09,217.61,1,-1,-1,-1
84,2,622.92,439.10,89.79,291.39,1,-1,-1,-1
84,20,537.11,439.29,123.40,342.93,1,-1,-1,-1
84,21,720.63,459.48,84.74,220.67,1,-1,-1,-1
85,20,539.80,438.30,123.87,345.35,1,-1,-1,-1
85,21,720.47,458.06,86.04,223.06,1,-1,-1,-1
86,20,540.71,438.83,123.58,345.47,1,-1,-1,-1
86,21,720.67,454.35,87.88,227.28,1,-1,-1,-1
87,20,540.92,442.39,122.09,341.57,1,-1,-1,-1
87,21,721.22,451.81,89.10,229.68,1,-1,-1,-1
88,20,541.04,443.19,121.15,339.44,1,-1,-1,-1
88,21,722.53,451.24,89.39,230.17,1,-1,-1,-1
89,20,541.72,444.92,120.72,338.39,1,-1,-1,-1
89,21,723.05,449.04,90.23,232.23,1,-1,-1,-1
89,22,629.24,444.77,97.68,290.07,1,-1,-1,-1
90,20,541.51,445.81,120.98,338.46,1,-1,-1,-1
90,21,724.91,447.34,90.35,232.71,1,-1,-1,-1
90,22,630.34,441.34,99.15,293.75,1,-1,-1,-1
91,20,542.06,445.07,121.58,339.92,1,-1,-1,-1
91,21,726.60,445.90,90.54,233.89,1,-1,-1,-1
91,22,631.92,439.99,100.16,295.64,1,-1,-1,-1
92,20,542.98,443.64,123.51,345.50,1,-1,-1,-1
92,21,727.92,446.56,89.95,233.39,1,-1,-1,-1
92,22,631.74,440.88,101.57,298.03,1,-1,-1,-1
93,20,542.74,442.33,125.32,352.03,1,-1,-1,-1
93,21,729.83,446.04,89.77,234.39,1,-1,-1,-1
93,22,632.69,441.05,102.60,299.67,1,-1,-1,-1
94,20,542.09,441.52,126.61,357.47,1,-1,-1,-1
94,21,732.88,448.86,88.27,231.81,1,-1,-1,-1
94,22,634.03,441.71,103.15,300.32,1,-1,-1,-1
95,20,544.07,440.83,126.73,359.51,1,-1,-1,-1
95,21,735.29,449.45,87.46,231.93,1,-1,-1,-1
95,22,634.93,442.04,103.76,301.07,1,-1,-1,-1
96,20,543.69,440.02,126.84,360.93,1,-1,-1,-1
96,21,739.47,446.69,87.65,235.13,1,-1,-1,-1
96,22,636.43,441.47,104.15,301.83,1,-1,-1,-1
97,20,544.54,440.70,126.02,360.39,1,-1,-1,-1
97,21,742.97,445.47,87.27,237.40,1,-1,-1,-1
97,22,637.40,441.25,104.06,301.45,1,-1,-1,-1
98,20,544.71,441.87,125.48,360.45,1,-1,-1,-1
98,21,745.15,442.78,87.35,241.14,1,-1,-1,-1
98,22,638.97,440.62,103.85,301.13,1,-1,-1,-1
99,20,543.21,441.25,126.01,362.51,1,-1,-1,-1
99,21,747.57,444.55,86.18,241.02,1,-1,-1,-1
99,22,642.01,440.40,103.47,300.97,1,-1,-1,-1
100,20,543.87,441.52,125.66,362.38,1,-1,-1,-1
100,21,749.61,446.64,85.08,240.99,1,-1,-1,-1
100,22,644.25,440.31,103.06,300.64,1,-1,-1,-1
101,20,543.62,441.77,125.71,363.77,1,-1,-1,-1
101,21,751.42,446.25,85.46,242.06,1,-1,-1,-1
101,22,645.23,440.12,102.77,300.05,1,-1,-1,-1
102,20,545.23,442.16,124.53,362.19,1,-1,-1,-1
102,22,646.80,440.84,102.38,298.89,1,-1,-1,-1
103,20,547.23,443.56,123.45,360.53,1,-1,-1,-1
103,22,646.67,440.53,103.42,300.94,1,-1,-1,-1
104,20,548.73,443.17,122.58,359.71,1,-1,-1,-1
104,22,647.86,440.34,103.90,302.00,1,-1,-1,-1
105,20,549.67,441.52,122.19,360.19,1,-1,-1,-1
105,22,650.42,440.52,104.01,301.81,1,-1,-1,-1
106,20,548.57,440.12,122.55,361.64,1,-1,-1,-1
106,22,653.74,440.81,104.23,301.77,1,-1,-1,-1
107,20,550.03,440.27,122.07,361.15,1,-1,-1,-1
107,22,657.00,440.58,104.91,303.80,1,-1,-1,-1
107,24,760.05,458.98,75.00,236.44,1,-1,-1,-1
108,20,550.54,440.08,122.26,361.72,1,-1,-1,-1
108,22,658.91,440.26,105.53,306.12,1,-1,-1,-1
108,24,760.07,453.25,77.41,243.87,1,-1,-1,-1
109,22,658.94,439.92,105.50,307.08,1,-1,-1,-1
109,24,760.21,451.51,78.28,246.62,1,-1,-1,-1
110,22,660.76,439.68,105.14,308.56,1,-1,-1,-1
111,22,662.36,439.61,105.18,310.83,1,-1,-1,-1
111,25,560.10,438.22,132.01,368.30,1,-1,-1,-1
112,22,664.63,439.36,104.74,312.00,1,-1,-1,-1
112,25,561.39,438.63,131.90,368.49,1,-1,-1,-1
113,22,666.25,440.05,104.32,312.97,1,-1,-1,-1
113,25,558.79,438.00,132.89,371.25,1,-1,-1,-1
114,22,666.76,439.38,104.12,315.81,1,-1,-1,-1
114,25,560.54,438.44,132.63,371.19,1,-1,-1,-1
114,26,764.24,450.83,81.27,244.82,1,-1,-1,-1
115,22,669.09,439.97,102.58,315.86,1,-1,-1,-1
115,25,562.02,437.53,133.04,373.80,1,-1,-1,-1
115,26,765.91,450.54,80.41,242.84,1,-1,-1,-1
116,22,670.80,440.33,100.83,314.98,1,-1,-1,-1
116,25,562.42,438.23,131.86,372.44,1,-1,-1,-1
116,26,767.49,448.40,81.24,245.80,1,-1,-1,-1
117,22,671.93,441.88,99.58,314.53,1,-1,-1,-1
117,25,562.58,438.27,131.59,373.81,1,-1,-1,-1
117,26,768.72,448.95,81.80,247.79,1,-1,-1,-1
118,22,672.61,442.98,98.69,314.06,1,-1,-1,-1
118,25,563.18,438.28,132.74,379.25,1,-1,-1,-1
118,26,768.31,450.31,81.80,248.35,1,-1,-1,-1
119,22,673.05,443.47,98.91,317.74,1,-1,-1,-1
119,25,562.92,438.81,133.16,382.76,1,-1,-1,-1
119,26,769.44,451.26,82.02,249.01,1,-1,-1,-1
120,22,674.25,443.53,98.68,320.16,1,-1,-1,-1
120,25,563.33,439.61,133.54,386.13,1,-1,-1,-1
120,26,770.44,451.57,82.13,249.34,1,-1,-1,-1
121,22,675.14,443.99,98.46,321.63,1,-1,-1,-1
121,25,563.41,440.28,133.86,388.97,1,-1,-1,-1
122,22,675.98,443.00,98.28,324.43,1,-1,-1,-1
122,25,564.78,438.55,134.16,393.19,1,-1,-1,-1
123,22,677.79,442.80,97.57,324.86,1,-1,-1,-1
123,25,565.75,439.59,133.65,394.20,1,-1,-1,-1
124,22,679.62,442.74,96.87,324.94,1,-1,-1,-1
124,25,567.59,438.80,133.11,395.40,1,-1,-1,-1
125,22,679.81,440.87,96.65,327.14,1,-1,-1,-1
125,25,569.05,437.15,132.66,396.80,1,-1,-1,-1
125,28,787.71,456.11,91.78,245.94,1,-1,-1,-1
126,22,681.34,438.62,96.55,328.87,1,-1,-1,-1
126,25,569.47,436.85,132.42,397.43,1,-1,-1,-1
126,28,788.10,455.85,92.16,246.58,1,-1,-1,-1
127,22,681.42,437.60,96.12,329.52,1,-1,-1,-1
127,25,571.08,436.91,131.82,397.33,1,-1,-1,-1
127,28,788.55,456.81,92.06,246.05,1,-1,-1,-1
128,22,682.17,438.06,95.85,329.31,1,-1,-1,-1
128,25,575.06,437.93,131.23,396.35,1,-1,-1,-1
128,28,789.81,456.78,92.36,246.66,1,-1,-1,-1
129,22,683.06,438.45,95.86,328.70,1,-1,-1,-1
129,25,577.85,438.50,131.34,396.18,1,-1,-1,-1
129,28,791.39,455.99,92.55,247.29,1,-1,-1,-1
130,22,683.72,438.18,95.97,328.95,1,-1,-1,-1
130,25,581.31,438.60,131.17,396.17,1,-1,-1,-1
130,28,792.12,455.47,92.84,248.44,1,-1,-1,-1
131,22,685.07,438.11,96.27,329.05,1,-1,-1,-1
131,25,580.82,438.94,131.63,396.78,1,-1,-1,-1
131,28,793.19,455.41,93.01,249.44,1,-1,-1,-1
132,22,686.69,437.32,96.80,330.07,1,-1,-1,-1
132,25,581.84,438.89,132.29,397.81,1,-1,-1,-1
132,28,794.15,456.06,92.74,249.23,1,-1,-1,-1
133,22,687.72,436.93,96.74,329.86,1,-1,-1,-1
133,25,582.98,438.75,132.93,399.15,1,-1,-1,-1
133,28,795.60,456.75,92.34,249.02,1,-1,-1,-1
134,22,689.62,435.90,96.75,329.64,1,-1,-1,-1
134,25,584.14,439.65,133.50,400.49,1,-1,-1,-1
134,28,797.01,453.91,93.11,251.71,1,-1,-1,-1
135,22,691.67,435.01,96.56,329.51,1,-1,-1,-1
135,25,583.41,439.42,135.15,404.82,1,-1,-1,-1
135,28,798.11,451.53,93.51,253.32,1,-1,-1,-1
136,22,692.92,434.95,96.27,328.46,1,-1,-1,-1
136,25,583.04,439.83,136.46,408.24,1,-1,-1,-1
136,28,800.69,451.21,93.88,254.33,1,-1,-1,-1
137,22,693.88,434.66,96.32,328.34,1,-1,-1,-1
137,25,582.04,439.29,138.12,412.58,1,-1,-1,-1
137,28,800.94,451.34,94.22,256.81,1,-1,-1,-1
138,22,694.81,434.31,96.74,328.96,1,-1,-1,-1
138,25,580.07,438.31,140.33,418.51,1,-1,-1,-1
138,28,802.47,450.98,94.78,260.20,1,-1,-1,-1
139,22,697.86,433.89,97.29,329.04,1,-1,-1,-1
139,25,579.86,438.46,141.16,420.64,1,-1,-1,-1
139,28,806.10,450.16,94.24,261.64,1,-1,-1,-1
140,22,700.49,433.77,98.17,328.92,1,-1,-1,-1
140,25,580.83,437.75,140.84,419.70,1,-1,-1,-1
140,28,809.49,450.10,93.52,263.54,1,-1,-1,-1
141,22,703.74,433.85,99.60,329.07,1,-1,-1,-1
141,25,579.57,437.63,141.38,420.85,1,-1,-1,-1
141,28,810.94,449.75,93.97,264.81,1,-1,-1,-1
142,22,705.98,433.85,101.62,330.46,1,-1,-1,-1
142,25,578.17,437.52,142.52,423.44,1,-1,-1,-1
143,22,708.62,434.32,103.32,330.49,1,-1,-1,-1
143,25,576.20,438.18,144.01,427.77,1,-1,-1,-1
144,22,711.08,435.83,105.88,330.12,1,-1,-1,-1
144,25,574.13,438.09,145.54,431.94,1,-1,-1,-1
145,22,713.79,436.55,108.74,330.68,1,-1,-1,-1
145,25,572.03,438.15,146.67,434.56,1,-1,-1,-1
146,22,715.54,437.48,111.10,330.92,1,-1,-1,-1
146,25,569.15,438.27,147.97,438.03,1,-1,-1,-1
146,30,829.56,454.39,73.72,264.21,1,-1,-1,-1
147,22,716.00,438.28,113.57,332.21,1,-1,-1,-1
147,25,566.76,437.73,149.94,444.21,1,-1,-1,-1
147,30,832.06,458.23,72.97,260.68,1,-1,-1,-1
148,22,716.24,438.17,115.60,333.02,1,-1,-1,-1
148,25,564.92,437.58,151.61,449.86,1,-1,-1,-1
148,30,834.14,458.50,73.37,261.01,1,-1,-1,-1
149,22,716.58,438.38,117.07,333.89,1,-1,-1,-1
149,25,562.46,436.21,151.66,452.59,1,-1,-1,-1
149,30,835.74,459.74,73.99,262.09,1,-1,-1,-1
150,22,716.70,437.78,118.24,335.25,1,-1,-1,-1
150,25,561.28,435.52,151.49,453.79,1,-1,-1,-1
150,30,835.84,458.33,75.74,267.56,1,-1,-1,-1
151,22,716.95,436.30,119.39,337.49,1,-1,-1,-1
151,25,560.04,435.27,152.48,456.76,1,-1,-1,-1
151,30,836.05,456.72,76.98,270.91,1,-1,-1,-1
152,22,717.17,434.72,120.51,340.29,1,-1,-1,-1
152,30,838.03,456.36,78.18,272.58,1,-1,-1,-1
152,31,1198.07,443.71,37.63,104.53,1,-1,-1,-1
153,22,717.94,432.79,120.99,341.58,1,-1,-1,-1
153,30,836.76,453.16,79.36,276.35,1,-1,-1,-1
153,31,1195.84,443.02,37.91,105.11,1,-1,-1,-1
154,22,719.24,431.91,121.36,343.15,1,-1,-1,-1
154,30,838.16,450.44,80.87,279.14,1,-1,-1,-1
154,31,1194.47,443.59,37.86,104.70,1,-1,-1,-1
154,33,549.68,429.41,143.99,460.12,1,-1,-1,-1
155,22,719.84,431.57,121.42,344.28,1,-1,-1,-1
155,30,839.03,448.31,82.26,282.25,1,-1,-1,-1
155,31,1193.37,443.76,37.81,104.57,1,-1,-1,-1
155,33,548.47,429.05,143.80,459.11,1,-1,-1,-1
156,22,720.67,431.74,121.07,344.31,1,-1,-1,-1
156,30,840.03,447.22,83.72,284.95,1,-1,-1,-1
156,33,545.77,428.82,144.15,459.09,1,-1,-1,-1
156,34,893.96,434.93,78.84,246.36,1,-1,-1,-1
157,22,722.03,432.18,121.31,345.43,1,-1,-1,-1
157,30,841.66,448.75,83.96,284.08,1,-1,-1,-1
157,33,544.84,430.57,144.29,458.07,1,-1,-1,-1
157,34,893.60,434.78,79.87,249.14,1,-1,-1,-1
158,22,725.09,434.44,119.61,341.50,1,-1,-1,-1
158,30,843.69,447.20,84.76,285.82,1,-1,-1,-1
158,33,543.99,431.79,144.57,457.02,1,-1,-1,-1
158,34,893.22,434.53,80.35,250.64,1,-1,-1,-1
159,22,728.79,435.06,118.45,340.01,1,-1,-1,-1
159,30,845.17,446.04,84.96,286.11,1,-1,-1,-1
159,33,542.92,432.30,145.56,457.88,1,-1,-1,-1
160,22,734.34,435.16,118.07,340.17,1,-1,-1,-1
160,30,845.77,446.45,85.19,285.39,1,-1,-1,-1
160,33,542.33,432.56,146.11,456.76,1,-1,-1,-1
161,22,738.35,433.51,118.39,342.22,1,-1,-1,-1
161,30,846.54,447.00,85.26,284.44,1,-1,-1,-1
161,33,541.53,433.06,146.87,456.11,1,-1,-1,-1
162,22,740.98,432.85,118.57,344.19,1,-1,-1,-1
162,30,848.84,446.82,85.85,285.06,1,-1,-1,-1
162,33,541.11,433.72,148.33,456.84,1,-1,-1,-1
163,22,743.45,433.11,118.27,344.79,1,-1,-1,-1
163,30,852.96,447.53,86.38,284.27,1,-1,-1,-1
163,33,541.06,434.10,150.31,458.88,1,-1,-1,-1
164,22,746.25,434.21,118.11,345.41,1,-1,-1,-1
164,30,856.79,448.15,87.52,284.36,1,-1,-1,-1
164,33,542.14,433.53,152.70,461.48,1,-1,-1,-1
165,22,749.34,435.42,117.22,344.55,1,-1,-1,-1
165,30,861.30,449.31,89.60,284.59,1,-1,-1,-1
165,33,543.10,433.60,155.14,463.31,1,-1,-1,-1
166,22,751.12,433.95,117.01,345.58,1,-1,-1,-1
166,30,868.02,449.06,92.08,284.87,1,-1,-1,-1
166,33,544.50,434.09,157.69,464.35,1,-1,-1,-1
167,22,752.62,433.45,117.24,347.39,1,-1,-1,-1
167,30,872.27,448.74,94.85,285.37,1,-1,-1,-1
167,33,547.04,433.07,161.07,465.79,1,-1,-1,-1
168,22,753.88,435.04,117.50,349.20,1,-1,-1,-1
168,30,875.59,449.58,97.07,283.97,1,-1,-1,-1
168,33,550.12,434.69,163.78,463.38,1,-1,-1,-1
169,22,755.30,435.84,118.14,351.00,1,-1,-1,-1
169,30,876.53,448.40,99.97,285.49,1,-1,-1,-1
169,33,551.31,434.99,163.91,463.75,1,-1,-1,-1
170,22,756.93,436.72,118.11,352.02,1,-1,-1,-1
170,30,876.79,447.79,102.48,286.75,1,-1,-1,-1
171,22,758.23,437.11,117.39,351.51,1,-1,-1,-1
171,30,878.13,448.18,104.49,287.03,1,-1,-1,-1
172,22,760.55,437.49,116.88,350.58,1,-1,-1,-1
172,30,877.36,448.51,105.93,287.27,1,-1,-1,-1
172,35,545.21,432.39,219.53,468.35,1,-1,-1,-1
173,22,762.97,437.27,117.09,351.87,1,-1,-1,-1
173,30,876.57,448.10,107.46,288.74,1,-1,-1,-1
173,35,548.28,433.85,218.44,466.62,1,-1,-1,-1
174,22,764.95,436.78,117.61,353.47,1,-1,-1,-1
174,30,876.92,446.73,108.83,290.78,1,-1,-1,-1
174,35,551.86,436.29,218.29,466.58,1,-1,-1,-1
